Datetime,Symbol,Open,High,Low,Close,Volume
2024-06-03 00:00:00+05:30,RELIANCE,1483.0,1514.5,1359.300048828125,1469.949951171875,112116348
2024-06-10 00:00:00+05:30,RELIANCE,1469.949951171875,1493.3499755859375,1454.675048828125,1477.550048828125,48447562
2024-06-17 00:00:00+05:30,RELIANCE,1477.550048828125,1487.5,1440.574951171875,1454.199951171875,63206776
2024-06-24 00:00:00+05:30,RELIANCE,1445.5250244140625,1581.0,1437.5,1565.4000244140625,95279020
2024-07-01 00:00:00+05:30,RELIANCE,1562.5250244140625,1598.5,1542.7750244140625,1588.625,43630058
2024-07-08 00:00:00+05:30,RELIANCE,1589.0,1608.800048828125,1563.1500244140625,1596.7249755859375,48461116
2024-07-15 00:00:00+05:30,RELIANCE,1604.449951171875,1605.8499755859375,1552.800048828125,1555.1500244140625,40155290
2024-07-22 00:00:00+05:30,RELIANCE,1537.25,1537.5,1463.0,1509.0250244140625,72019598
2024-07-29 00:00:00+05:30,RELIANCE,1511.949951171875,1527.5,1493.2750244140625,1499.324951171875,46856574
2024-08-05 00:00:00+05:30,RELIANCE,1480.0,1483.9000244140625,1433.25,1474.300048828125,54094426
2024-08-12 00:00:00+05:30,RELIANCE,1470.0,1480.4000244140625,1453.699951171875,1478.199951171875,30134016
2024-08-19 00:00:00+05:30,RELIANCE,1482.5,1511.324951171875,1480.5,1499.9749755859375,49674982
2024-08-26 00:00:00+05:30,RELIANCE,1506.9749755859375,1539.7249755859375,1493.0,1509.625,104633644
2024-09-02 00:00:00+05:30,RELIANCE,1510.875,1526.800048828125,1461.625,1464.824951171875,69806352
2024-09-09 00:00:00+05:30,RELIANCE,1466.5,1486.0,1445.875,1472.625,60599464
2024-09-16 00:00:00+05:30,RELIANCE,1477.550048828125,1495.0,1455.550048828125,1485.925048828125,67845038
2024-09-23 00:00:00+05:30,RELIANCE,1491.0,1533.4749755859375,1480.199951171875,1526.175048828125,72455236
2024-09-30 00:00:00+05:30,RELIANCE,1519.4000244140625,1524.9749755859375,1381.7750244140625,1386.5250244140625,118270626
2024-10-07 00:00:00+05:30,RELIANCE,1393.5,1401.0,1361.375,1372.0999755859375,83851526
2024-10-14 00:00:00+05:30,RELIANCE,1379.449951171875,1380.074951171875,1337.625,1359.300048828125,93644776
2024-10-21 00:00:00+05:30,RELIANCE,1367.125,1376.0,1322.0,1327.8499755859375,87867540
2024-10-28 00:00:00+05:30,RELIANCE,1337.0,1353.0,1320.300048828125,1338.6500244140625,46276119
2024-11-04 00:00:00+05:30,RELIANCE,1337.8499755859375,1340.0,1275.0,1283.75,87115958
2024-11-11 00:00:00+05:30,RELIANCE,1278.949951171875,1289.300048828125,1249.5,1267.5999755859375,46973909
2024-11-18 00:00:00+05:30,RELIANCE,1267.5999755859375,1281.5,1217.25,1265.4000244140625,67710157
2024-11-25 00:00:00+05:30,RELIANCE,1290.0,1304.449951171875,1269.050048828125,1292.199951171875,75973363
2024-12-02 00:00:00+05:30,RELIANCE,1288.0,1329.949951171875,1277.050048828125,1311.550048828125,73398411
2024-12-09 00:00:00+05:30,RELIANCE,1303.0,1315.0,1239.5999755859375,1272.8499755859375,91955139
2024-12-16 00:00:00+05:30,RELIANCE,1275.0,1281.0,1201.5,1205.300048828125,74177300
2024-12-23 00:00:00+05:30,RELIANCE,1215.0,1233.550048828125,1213.199951171875,1221.050048828125,33804316
2024-12-30 00:00:00+05:30,RELIANCE,1216.4000244140625,1262.050048828125,1206.1500244140625,1251.1500244140625,52124209
2025-01-06 00:00:00+05:30,RELIANCE,1253.949951171875,1271.050048828125,1215.0,1241.9000244140625,65148886
2025-01-13 00:00:00+05:30,RELIANCE,1230.0,1326.0,1226.4000244140625,1302.3499755859375,79922863
