Datetime,Symbol,Open,High,Low,Close,Volume
2025-05-28 09:15:00+05:30,HDFCBANK,1929.5999755859375,1934.5,1921.0,1923.4000244140625,358702
2025-05-28 09:30:00+05:30,HDFCBANK,1923.0,1927.0999755859375,1920.0,1927.0999755859375,397358
2025-05-28 09:45:00+05:30,HDFCBANK,1927.0,1928.800048828125,1922.199951171875,1924.5999755859375,1000554
2025-05-28 10:00:00+05:30,HDFCBANK,1924.5999755859375,1924.5999755859375,1918.5,1921.800048828125,235517
2025-05-28 10:15:00+05:30,HDFCBANK,1921.300048828125,1923.0,1919.5999755859375,1921.0,151720
2025-05-28 10:30:00+05:30,HDFCBANK,1921.0,1923.199951171875,1919.0,1919.699951171875,250993
2025-05-28 10:45:00+05:30,HDFCBANK,1919.699951171875,1922.5,1919.4000244140625,1921.5,258933
2025-05-28 11:00:00+05:30,HDFCBANK,1921.4000244140625,1923.0,1917.699951171875,1918.800048828125,163091
2025-05-28 11:15:00+05:30,HDFCBANK,1918.699951171875,1923.0,1918.699951171875,1921.0999755859375,267131
2025-05-28 11:30:00+05:30,HDFCBANK,1920.300048828125,1921.5,1918.199951171875,1919.9000244140625,170638
2025-05-28 11:45:00+05:30,HDFCBANK,1920.300048828125,1924.800048828125,1919.0,1922.0999755859375,321644
2025-05-28 12:00:00+05:30,HDFCBANK,1922.0999755859375,1922.300048828125,1919.0999755859375,1919.5,447195
2025-05-28 12:15:00+05:30,HDFCBANK,1919.5,1921.5,1919.0,1920.699951171875,201301
2025-05-28 12:30:00+05:30,HDFCBANK,1920.800048828125,1923.800048828125,1920.5999755859375,1923.0,179866
2025-05-28 12:45:00+05:30,HDFCBANK,1923.0999755859375,1926.0,1922.4000244140625,1923.0999755859375,257398
2025-05-28 13:00:00+05:30,HDFCBANK,1923.0999755859375,1926.0999755859375,1921.4000244140625,1921.9000244140625,234209
2025-05-28 13:15:00+05:30,HDFCBANK,1921.699951171875,1923.800048828125,1920.0,1923.5,418397
2025-05-28 13:30:00+05:30,HDFCBANK,1922.5999755859375,1923.800048828125,1920.300048828125,1921.300048828125,393191
2025-05-28 13:45:00+05:30,HDFCBANK,1921.4000244140625,1924.300048828125,1920.5,1921.800048828125,204558
2025-05-28 14:00:00+05:30,HDFCBANK,1921.699951171875,1923.199951171875,1920.199951171875,1921.9000244140625,192108
2025-05-28 14:15:00+05:30,HDFCBANK,1921.800048828125,1923.5999755859375,1920.5,1920.5,221928
2025-05-28 14:30:00+05:30,HDFCBANK,1920.4000244140625,1923.9000244140625,1919.800048828125,1923.0,470248
2025-05-28 14:45:00+05:30,HDFCBANK,1923.699951171875,1925.300048828125,1922.0999755859375,1923.9000244140625,218585
2025-05-28 15:00:00+05:30,HDFCBANK,1924.199951171875,1924.5999755859375,1921.5,1922.199951171875,683701
2025-05-28 15:15:00+05:30,HDFCBANK,1922.199951171875,1928.5999755859375,1922.0,1923.5,733856
2025-05-29 09:15:00+05:30,HDFCBANK,1929.5999755859375,1940.4000244140625,1928.0999755859375,1928.0999755859375,244257
2025-05-29 09:30:00+05:30,HDFCBANK,1928.9000244140625,1931.5,1922.0,1925.9000244140625,607755
2025-05-29 09:45:00+05:30,HDFCBANK,1925.300048828125,1926.800048828125,1923.5999755859375,1926.0,129060
2025-05-29 10:00:00+05:30,HDFCBANK,1926.0999755859375,1927.800048828125,1920.0,1922.0,462030
2025-05-29 10:15:00+05:30,HDFCBANK,1922.199951171875,1923.4000244140625,1920.0,1921.300048828125,202278
2025-05-29 10:30:00+05:30,HDFCBANK,1921.300048828125,1923.699951171875,1918.699951171875,1919.199951171875,510180
2025-05-29 10:45:00+05:30,HDFCBANK,1919.0,1922.0999755859375,1917.9000244140625,1917.9000244140625,285363
2025-05-29 11:00:00+05:30,HDFCBANK,1918.199951171875,1919.300048828125,1913.4000244140625,1913.5,322193
2025-05-29 11:15:00+05:30,HDFCBANK,1913.5,1914.4000244140625,1911.0,1912.699951171875,179950
2025-05-29 11:30:00+05:30,HDFCBANK,1912.9000244140625,1914.0,1908.0999755859375,1908.0999755859375,289682
2025-05-29 11:45:00+05:30,HDFCBANK,1908.199951171875,1911.0999755859375,1908.0,1910.5,142346
2025-05-29 12:00:00+05:30,HDFCBANK,1910.5,1911.5,1909.0,1909.4000244140625,160093
2025-05-29 12:15:00+05:30,HDFCBANK,1909.4000244140625,1915.5999755859375,1909.0,1914.199951171875,354652
2025-05-29 12:30:00+05:30,HDFCBANK,1914.199951171875,1915.0,1907.4000244140625,1910.0999755859375,481314
2025-05-29 12:45:00+05:30,HDFCBANK,1910.0,1915.0,1908.199951171875,1914.5999755859375,528031
2025-05-29 13:00:00+05:30,HDFCBANK,1914.4000244140625,1915.5999755859375,1911.0999755859375,1914.300048828125,345419
2025-05-29 13:15:00+05:30,HDFCBANK,1914.300048828125,1915.300048828125,1912.0999755859375,1914.300048828125,401786
2025-05-29 13:30:00+05:30,HDFCBANK,1914.4000244140625,1916.5999755859375,1913.0,1914.5999755859375,273722
2025-05-29 13:45:00+05:30,HDFCBANK,1914.5,1917.0,1914.0999755859375,1915.800048828125,409212
