Datetime,Symbol,Open,High,Low,Close,Volume
2025-05-28 09:15:00+05:30,HDFCBANK,1929.5999755859375,1934.5,1918.5,1921.800048828125,0
2025-05-28 10:15:00+05:30,HDFCBANK,1921.300048828125,1923.199951171875,1917.699951171875,1918.800048828125,824737
2025-05-28 11:15:00+05:30,HDFCBANK,1918.699951171875,1924.800048828125,1918.199951171875,1919.5,1206608
2025-05-28 12:15:00+05:30,HDFCBANK,1919.5,1926.0999755859375,1919.0,1921.9000244140625,872774
2025-05-28 13:15:00+05:30,HDFCBANK,1921.699951171875,1924.300048828125,1920.0,1921.9000244140625,1208254
2025-05-28 14:15:00+05:30,HDFCBANK,1921.800048828125,1925.300048828125,1919.800048828125,1922.199951171875,1594462
2025-05-28 15:15:00+05:30,HDFCBANK,1922.199951171875,1928.5999755859375,1922.0,1923.5,733856
2025-05-29 09:15:00+05:30,HDFCBANK,1929.5999755859375,1940.4000244140625,1920.0,1922.0,0
2025-05-29 10:15:00+05:30,HDFCBANK,1922.199951171875,1923.699951171875,1913.4000244140625,1913.5,1320014
2025-05-29 11:15:00+05:30,HDFCBANK,1913.5,1914.4000244140625,1908.0,1909.4000244140625,772071
2025-05-29 12:15:00+05:30,HDFCBANK,1909.4000244140625,1915.5999755859375,1907.4000244140625,1914.300048828125,1709416
2025-05-29 13:15:00+05:30,HDFCBANK,1914.300048828125,1917.0,1912.0999755859375,1912.199951171875,1580045
2025-05-29 14:15:00+05:30,HDFCBANK,1912.300048828125,1930.5,1911.0999755859375,1930.0999755859375,4614710
2025-05-29 15:15:00+05:30,HDFCBANK,1930.0999755859375,1939.0999755859375,1927.5,1927.5,2495581
2025-05-30 09:15:00+05:30,HDFCBANK,1933.800048828125,1937.0,1925.9000244140625,1935.5,0
2025-05-30 10:15:00+05:30,HDFCBANK,1935.199951171875,1935.4000244140625,1926.300048828125,1930.5999755859375,1439269
2025-05-30 11:15:00+05:30,HDFCBANK,1930.5999755859375,1934.0,1930.0999755859375,1930.5,1112821
